,SPX_Index_Volume,TIP_US_Equity_last,SPX_Index_PE_RATIO,SPX_Index_TO_SALES_RATIO,SPX_Index_GROSS_MARGIN,SPX_Index_TO_BOOK_RATIO,FEDL01 Index,HG1 COMB Comdty,XAG BGN Curncy,US0003M Index,CL1 COMB Comdty,GTDEM10Y Govt,GTJPY10Y Govt,GT2 Govt,BXIIUB10 Index,BXIIUB05 Index,EHUPUS   Index                                                  ,tnx,usd_jpy,ndx,dxy,gold,HSI,T10Y2Y,inflation,SPY_Close,SPY_Volume
2007/11/30,1631304858,69.9009,16.7465,1.5865,31.74,2.8198,4.66,315.7,14.005,5.13125,88.71,4.126,1.478,2.999,106.8511,107.5475,4.67,3.971999884,111.7600021,2089.100098,76.15000153,782.2000122,41.46,0.93,0.217757323,110.65979,222908000
2007/12/7,1454980476,63.2745,17.2817,1.6919,31.9,3.0226,5.26,360.2,13.095,5.36,72.5,4.62,1.908,4.937,105.3158,105.9724,4.67,4.119999886,111.6600037,2130,76.29000092,794.4000244,37.72,1,-0.052234881,112.3346176,148980100
2007/12/14,1123572711,68.6217,16.5973,1.572,31.74,2.7949,4.24,293.65,13.835,4.96625,91.27,4.305,1.555,3.312,106.9987,107.8281,4.67,4.231999874,113.2600021,2072.110107,77.44000244,793.2999878,38.03,0.93,-0.052234881,109.5506516,159152900
2007/12/21,1933713462,69.1282,16.7907,1.5903,31.74,2.8265,4.28,309.35,14.355,4.8575,93.31,4.304,1.56,3.196,107.0347,107.8935,4.67,4.168000221,114.0500031,2111.77002,77.72000122,811.5999756,33.31,0.99,-0.052234881,110.8504333,146084400
2007/12/28,777423469,69.4886,17.0103,1.5892,31.76,2.8202,4.01,307.2,14.795,4.72875,96,4.313,1.51,3.108,106.7422,107.9787,4.67,4.096000195,112.3700027,2107.050049,76.22000122,839.5999756,36.56,0.99,-0.052234881,110.2293549,116398100
2008/1/4,1424334785,72.7324,18.2706,1.4181,31.55,2.583,2.38,380.65,16.825,2.68375,100.98,3.974,1.36,1.794,108.889,108.9465,4.8,3.854000092,108.6299973,1963.52002,75.79000092,863.0999756,36.72,1.14,0.04876547,105.7468491,232330900
2008/1/11,1424334785,72.7324,18.2706,1.4181,31.55,2.583,2.38,380.65,16.825,2.68375,100.98,3.974,1.36,1.794,108.889,108.9465,4.8,3.809999943,108.9599991,1912.810059,75.98000336,896.0999756,38.45,1.23,0.04876547,104.8787918,267076600
2008/1/18,2241694995,71.7298,16.5092,1.4025,31.7,2.5026,4.17,323.45,16.165,3.89375,90.57,3.974,1.399,2.35,106.7457,107.3671,4.8,3.648000002,106.8300018,1844.089966,76.37999725,880.7999878,45.11,1.3,0.04876547,98.82476807,348561500
2008/1/25,1754872854,72.1925,16.5749,1.4081,31.7,2.5126,3.6,318.4,16.475,3.30625,90.71,3.977,1.485,2.186,107.0054,107.4541,4.8,3.584000111,106.8000031,1789.170044,75.97000122,910.5,60.23,1.38,0.04876547,99.55812073,269603900
2008/2/1,1246324688,70.5001,18.0229,1.5314,31.7,2.7322,4.11,306.4,15.245,4.68063,99.62,4.21,1.51,2.88,106.9839,108.1519,4.8,3.599999905,106.5100021,1855.27002,75.44999695,908.7000122,46.89,1.53,-0.059280507,104.45224,206843600
2008/2/8,1246324688,70.5001,18.0229,1.5314,31.7,2.7322,4.11,306.4,15.245,4.68063,99.62,4.21,1.51,2.88,106.9839,108.1519,4.8,3.654000044,107.7399979,1773.73999,76.66999817,918.4000244,53.19,1.71,-0.059280507,99.58058929,221643500
2008/2/15,1327807502,71.4541,16.7842,1.424,31.69,2.5495,2.97,352.3,17.095,3.07,95.5,3.955,1.461,1.915,107.6833,107.9305,4.8,3.779999971,107.8000031,1780.380005,76.09999847,902.7999878,48.69,1.85,-0.059280507,101.1296539,154110300
2008/2/22,1278475830,71.5272,16.8197,1.4267,31.68,2.555,2.97,378.95,18.025,3.08,98.81,4.003,1.46,2.021,108.374,108.508,4.8,3.789999962,107.1900024,1773.439941,75.51999664,944.7000122,46.24,1.81,-0.059280507,101.4888,205491000
2008/2/29,1588987710,73.4742,16.6007,1.404,31.69,2.5112,3.01,385.2,19.815,3.0575,101.84,3.891,1.365,1.62,109.1979,108.9715,4.8,3.53399992,103.7699966,1745.27002,73.70999908,972.0999756,39.2,1.88,-0.059280507,100.141861,252715200
2008/3/7,783695099,73.9555,18.2518,1.2732,30.85,2.4157,1.92,396.3,18.26,2.79125,145.29,4.556,1.665,2.529,113.2527,113.7283,4.8,3.540999889,102.6999969,1707.5,73.02999878,972.2000122,43.2,2.03,-0.011200639,97.06619263,326434600
2008/3/14,1742235308,74.1245,16.0748,1.3601,31.69,2.4287,2.99,384.7,20.665,2.76375,110.21,3.732,1.274,1.483,109.2927,108.7277,4.8,3.421000004,99.02999878,1713.829956,71.66000366,998.2000122,46.61,1.97,-0.011200639,96.99134827,484687800
2008/3/21,1742235308,74.1245,16.0748,1.3601,31.69,2.4287,2.08,384.7,17.25,2.76375,110.21,3.762,1.28,1.6,108.5676,108.1491,4.8,3.328000069,99.56999969,1751.98999,72.75,919.5999756,50.76,1.75,-0.011200639,99.32907867,245320700
2008/3/28,1145265425,73.1981,16.5661,1.3891,31.69,2.4766,2.09,383.15,17.895,2.6975,105.62,3.938,1.279,1.65,108.8245,108.8357,4.8,3.46600008,99.12000275,1767.569946,71.68000031,930.5999756,44.37,1.8,-0.011200639,98.90040588,180896100
2008/4/4,1033569195,73.1244,18.2713,1.4181,31.55,2.5833,2.26,395.45,17.755,2.7275,106.23,3.946,1.34,1.818,108.4823,108.829,5,3.480999947,101.5199966,1865.869995,72.01999664,909,39.93,1.67,-0.011193393,102.9463959,204446800
2008/4/11,1182578959,66.3135,15.8576,1.0011,30.82,1.9499,0.23,195.8,10.22,2.70625,70.53,3.804,1.514,1.376,98.8313,101.1853,5,3.470999956,100.9499969,1798.719971,71.80999756,923.5999756,34.36,1.73,-0.011193393,100.3067322,222973300
2008/4/18,1352441014,72.2246,18.5411,1.4385,31.56,2.6154,2.32,388.8,17.865,2.9075,116.69,4.133,1.405,2.134,108.9697,109.2257,5,3.743000031,103.75,1900.280029,72.01000214,912.2000122,33.49,1.58,-0.011193393,104.1420975,218530600
2008/4/25,1126285842,71.4591,18.6304,1.4461,31.56,2.6281,2.28,391.55,16.875,2.9125,118.52,4.178,1.61,2.419,108.9,109.5921,5,3.865999937,104.4000015,1918.579956,72.79000092,887.2000122,31.18,1.47,-0.011193393,104.9844055,190788100
2008/5/2,1549871565,72.411,16.6193,1.4099,31.69,2.5246,2.71,321.2,16.355,3.16188,88.41,3.846,1.48,1.919,107.2463,107.4669,5,3.845000029,105.3000031,1981.869995,73.5,856.0999756,27.2,1.42,0.060619677,106.4207764,181585500
2008/5/9,1066596195,73.1555,18.7424,1.2548,30.86,2.3756,1.97,312.35,12.27,2.81438,106.23,4.001,1.467,2.306,108.4276,109.665,5,3.76699996,102.8000031,1960.290039,73.05000305,884.5,30.07,1.52,0.060619677,104.4579239,152588200
2008/5/16,1225218090,72.633,19.0057,1.4689,31.55,2.6734,1.91,384.65,16.97,2.695,126.29,4.177,1.704,2.443,111.0217,110.96,5,3.849999905,104.0199966,2031.27002,72.83999634,899,27.78,1.38,0.060619677,107.2856369,204236800
2008/5/23,954224737,73.1522,18.3514,1.4181,31.55,2.5807,1.99,375.5,18.19,2.64563,132.19,4.266,1.744,2.429,111.5519,111.272,5,3.83100009,103.3000031,1958.959961,71.88999939,925.5999756,32.06,1.39,0.060619677,103.5104065,181376400
2008/5/30,1113868092,71.9992,18.6743,1.4421,31.54,2.6249,1.98,360.6,16.88,2.68063,127.35,4.405,1.759,2.645,111.6554,111.4368,5,4.046000004,105.5,2032.569946,72.87999725,887.2999878,28.68,1.4,0.060619677,105.548439,117362000
2008/6/6,1365391103,72.5194,18.3014,1.4053,31.48,2.5573,2.01,362.3,17.535,2.69563,138.54,4.421,1.796,2.376,111.667,111.7658,5,3.937999964,104.9000015,1990.390015,72.38999939,895.4000244,25.32,1.54,0.202667533,102.4951477,384276300
2008/6/13,1239319990,71.2079,18.2249,1.4028,31.49,2.5576,2.02,358.9,16.57,2.81375,134.86,4.641,1.871,3.035,111.9987,112.6265,5,4.261000156,108.1500015,1966.01001,74.15000153,870.2999878,35.31,1.22,0.202667533,102.3898773,244726900
2008/6/20,1790577308,71.7582,17.6502,1.3587,31.47,2.4795,1.99,383.2,17.375,2.80188,134.62,4.628,1.765,2.896,111.5805,112.4424,5,4.137000084,107.3099976,1928.390015,73.02999878,901.2999878,30.1,1.28,0.202667533,99.44799042,289275700
2008/6/27,1547129818,73.2193,17.3541,1.3245,31.51,2.4065,1.99,388.4,17.52,2.79125,140.21,4.523,1.62,2.629,112.377,113.0645,5,3.99000001,106.1200027,1855.719971,72.36000061,929.2999878,32.68,1.34,0.202667533,96.38698578,303423400
2008/7/4,1047035428,72.9566,18.2995,1.4203,31.55,2.5874,2.24,397.95,18.055,2.71,109.09,4.013,1.349,1.916,108.8672,109.1069,5.33,3.97300005,106.8099976,1816.349976,72.73999786,931.9000244,33.58,1.45,0.115164712,95.46492004,239352500
2008/7/11,1161470109,66.2154,14.691,0.9274,30.83,1.8051,0.27,169.7,10.07,2.29,61.04,3.681,1.52,1.327,99.0811,100.414,5.33,3.940000057,106.2099991,1810.880005,72.09999847,959.5,33.7,1.37,0.115164712,93.59812164,481124600
2008/7/18,1615672262,72.9293,18.3789,1.2725,30.85,2.4178,1.96,368.65,18.13,2.79063,128.88,4.571,1.575,2.638,112.4656,112.7051,5.33,4.080999851,106.9499969,1823.22998,72.19000244,957.2999878,35.84,1.45,0.115164712,95.21550751,267030100
2008/7/25,1086455242,72.1152,18.3322,1.2695,30.86,2.4118,2.13,370.4,17.41,2.79313,123.26,4.604,1.584,2.714,111.2389,111.506,5.33,4.111000061,107.8499985,1846.550049,72.86000061,926.5999756,33.09,1.43,0.115164712,94.83763123,219131000
2008/8/1,1653483463,70.7579,17.316,1.4713,31.7,2.6252,4.27,329.85,15.675,4.505,96.33,4.153,1.47,2.682,106.757,107.9259,5.33,3.947999954,107.8099976,1826.560059,73.41999817,909,30.51,1.46,-0.040761248,95.35159302,248690900
2008/8/8,1053629347,72.9902,19.1847,1.3046,30.82,2.4792,2.01,333.3,15.32,2.80375,115.2,4.261,1.479,2.5,110.4849,111.0908,5.33,3.950000048,110.1699982,1926.22998,75.84999847,857.7999878,31.03,1.43,-0.040761248,97.77767944,260811700
2008/8/15,1029681747,73.2158,19.3531,1.3073,30.82,2.4816,2.08,332.25,12.755,2.80875,113.77,4.165,1.465,2.383,110.2826,110.7832,5.33,3.851999998,110.1699982,1957.560059,77.18000031,786,29.44,1.44,-0.040761248,98.38230896,181000800
2008/8/22,734526546,73.3539,19.2511,1.3011,30.81,2.4698,2.02,347.25,13.36,2.81,114.59,4.219,1.45,2.404,110.411,111.0236,5.33,3.867000103,110.1699982,1931.469971,76.80999756,827.4000244,33.03,1.45,-0.040761248,97.98931122,167715300
2008/8/29,869352068,73.4091,19.1585,1.2951,30.85,2.4545,1.94,342.95,13.61,2.81063,115.46,4.176,1.415,2.371,110.2989,110.9866,5.33,3.812999964,108.7900009,1872.540039,77.37999725,829.2999878,31.15,1.47,-0.040761248,97.33930969,189195800
2008/9/5,886643733,72.7072,18.4826,1.4313,31.56,2.607,1.97,375.35,16.815,2.685,125.96,3.995,1.564,2.243,110.0707,110.3889,5.33,3.660000086,107.6800003,1768.22998,78.93000031,797.5999756,34.85,1.43,-0.080964211,94.03648376,289503400
2008/9/12,1264570967,67.7016,14.1512,0.8851,30.83,1.7229,0.13,142.15,9.845,2.16375,42.07,3.233,1.404,0.846,92.5527,99.4255,5.33,3.730000019,107.9400024,1767.130005,78.97000122,760.2999878,37.5,1.51,-0.080964211,95.29864502,297851200
2008/9/19,2597253033,72.4321,18.2255,1.2696,30.85,2.4245,1.48,318.5,12.63,3.21,104.55,4.208,1.488,2.172,108.5392,109.0439,5.33,3.769000053,107.4199982,1745.060059,77.68000031,860.5999756,47.65,1.62,-0.080964211,94.35272217,501087800
2008/9/26,1132371369,71.4028,17.7561,1.2305,30.89,2.3427,1.08,307.95,13.3175,3.76188,106.89,4.164,1.47,2.1,106.9034,108.0545,5.33,3.826999903,106.0500031,1672.040039,76.94999695,882.9000244,45.5,1.74,-0.080964211,91.86696625,285917400
2008/10/3,1373474033,74.4532,15.8929,1.3447,31.69,2.4013,2.99,380.85,19.665,2.90125,107.9,3.731,1.34,1.487,110.5793,109.3547,6,3.644000053,105.3000031,1470.839966,80.30999756,828.9000244,53.67,2.03,-0.259623243,83.87753296,461798000
2008/10/10,2728425402,66.8674,14.2289,0.8961,30.81,1.7425,0.79,214.45,10.0575,4.81875,77.7,3.996,1.529,1.638,98.8749,103.6794,6,3.861000061,101.0999985,1269.800049,83,855.4000244,75.54,2.27,-0.259623243,67.27534485,871026300
2008/10/17,1628306931,66.9305,14.8839,0.9373,30.81,1.8225,0.6,217.95,9.3525,4.41875,71.85,4.014,1.589,1.619,100.5323,103.6814,6,3.937999964,101.6500015,1311.719971,82.41000366,785.0999756,72.6,2.34,-0.259623243,70.85578156,476649000
2008/10/24,1512228782,66.1453,13.8746,0.8747,30.81,1.6992,0.95,168.65,9.36,3.51625,64.15,3.751,1.497,1.516,96.8493,100.5719,6,3.697000027,94.26999664,1202.27002,86.44000244,729.0999756,87.19,2.19,-0.259623243,66.16551971,545812600
2008/10/31,1444449816,64.7572,15.2558,0.9648,30.82,1.878,0.22,182.9,9.85,3.02625,67.81,3.9,1.476,1.552,98.5338,101.1778,6,3.970000029,98.44000244,1334.780029,85.62999725,716.7999878,79.95,2.45,-0.259623243,73.60761261,411394000
2008/11/7,1512070617,73.6203,17.9809,1.2485,30.85,2.3684,1.97,375.55,18.815,2.79063,145.08,4.427,1.604,2.599,112.5324,113.3266,6,3.779999971,98.08999634,1271.619995,85.91000366,733.2000122,69.87,2.5,-0.707381512,71.3498764,380391000
2008/11/14,1311541094,66.9655,13.7899,0.8729,30.85,1.6948,0.34,170.8,9.53,2.23625,57.04,3.673,1.497,1.212,97.5961,100.3741,6,3.75,97.01999664,1179.630005,86.36000061,742.4000244,69.56,2.5,-0.707381512,65.84621429,540352300
2008/11/21,2123658749,64.8693,12.6363,0.7957,30.81,1.5467,0.57,157.9,9.6675,2.1575,49.93,3.39,1.401,1.103,90.8933,98.8899,6,3.167000055,95.91000366,1085.569946,88.19000244,791.7000122,78.56,2.11,-0.707381512,60.44897079,718536500
2008/11/28,617877968,65.325,14.2809,0.8921,30.8,1.732,0.52,162.35,10.31,2.21688,54.43,3.258,1.399,0.985,93.5258,99.5144,6,2.957000017,95.5,1185.75,86.51999664,816.2000122,58.9,1.93,-0.707381512,68.48403168,118308100
2008/12/5,885546646,72.5925,18.7026,1.4469,31.55,2.6351,1.88,378.4,17.17,2.67813,124.23,4.011,1.594,2.309,110.0234,110.3162,6,2.657000065,92.81999969,1177.869995,87.12000275,750.5,56.19,1.74,-0.914533436,66.84207153,471905300
2008/12/12,1187965042,67.731,14.0091,0.8762,30.83,1.7056,0.15,140.6,10.3,1.92125,46.28,3.297,1.395,0.763,91.3332,98.9582,6,2.588999987,91.06999969,1206.650024,83.63999939,818.9000244,62,1.82,-0.914533436,67.64783478,415060400
2008/12/19,2092250883,70.1133,14.2288,0.8839,30.82,1.7244,0.11,130.5,10.84,1.4975,33.87,3.002,1.236,0.742,90.5993,99.5341,6,2.131000042,89.26999664,1217.189941,81.30000305,836.4000244,59.53,1.39,-0.914533436,67.58392334,301451300
2008/12/26,376536436,70.6195,13.9428,0.8683,30.81,1.6996,0.09,127.45,10.7075,1.4975,37.71,2.941,1.21,0.887,90.3516,99.3165,6,2.137000084,90.76999664,1185.439941,80.88999939,870.4000244,61.2,1.27,-0.914533436,66.79459381,74767700
2009/1/2,376536436,70.6195,13.9428,0.8683,30.81,1.6996,0.09,127.45,10.7075,1.4975,37.71,2.941,1.21,0.887,90.3516,99.3165,6.87,2.415999889,91.79000092,1263.699951,81.83999634,878.7999878,52.33,1.58,-0.673497942,71.23937225,227566300
2009/1/9,1390988607,73.0698,20.9466,1.0859,31.63,2.0381,0.15,279.65,15.03,0.33438,68.05,3.241,1.295,0.909,100.7853,103.7439,6.87,2.407000065,90.37000275,1223.01001,82.66000366,854.2999878,52.93,1.68,-0.673497942,68.27363586,330953600
2009/1/16,1548622654,69.8932,13.8991,0.8601,30.51,1.8959,0.19,152.75,11.275,1.1425,36.51,2.93,1.226,0.725,91.7655,99.204,6.87,2.303999901,90.90000153,1198.140015,84.20999908,839.2999878,53.27,1.63,-0.673497942,65.18523407,399237200
2009/1/23,1329727233,69.1599,13.6034,0.8418,30.51,1.8553,0.18,147.2,11.975,1.16938,46.47,3.237,1.24,0.814,92.9681,99.3245,6.87,2.621999979,88.76000214,1175.890015,85.61000061,895.2999878,60.51,1.82,-0.673497942,63.69086075,386800600
2009/1/30,1376504659,69.5454,13.4948,0.8363,30.5,1.8424,0.23,146.85,12.6725,1.18438,41.68,3.296,1.297,0.95,95.8905,99.8582,6.87,2.844000101,89.90000153,1180.25,86,927.2999878,51.86,1.93,-0.673497942,63.47629929,383383600
2009/2/6,1138888599,72.0897,17.4366,0.9762,30.48,2.0826,0.2,229.75,15.9725,0.64625,68.55,3.659,1.524,0.95,103.0461,105.3621,6.87,2.979000092,91.91999817,1277.48999,85.34999847,913.9000244,46.62,2.06,6.913527549,66.6566391,366101700
2009/2/13,1058818962,70.0432,13.5668,0.8371,30.48,1.845,0.22,153.85,13.6925,1.2375,37.51,3.107,1.265,0.968,95.8313,100.7384,6.87,2.881999969,91.86000061,1236.849976,86.04000092,941.5,43.59,1.92,6.913527549,63.42264557,293998400
2009/2/20,1908508478,70.0782,12.6292,0.7795,30.48,1.7182,0.2,141.6,14.43,1.24875,38.94,3.014,1.284,0.944,94.6989,100.1881,6.87,2.772000074,93.33999634,1172.709961,86.48999786,1001.799988,51.25,1.82,6.913527549,59.33040619,477176600
2009/2/27,2010968756,68.0171,12.0654,0.7445,30.48,1.6421,0.22,152.6,13.12,1.26438,44.76,3.112,1.28,0.974,93.4181,100.0292,6.87,3.040999889,97.62000275,1116.98999,88.01000214,941.5,47.14,2.02,6.913527549,56.65584183,470510900
2009/3/6,1114601424,72.0612,16.343,0.9784,31.13,2.0053,0.21,221.2,15.36,0.63688,66.12,3.573,1.554,0.911,102.3959,105.0374,6.87,2.828000069,98.33999634,1064.699951,88.51000214,942.0999756,49.85,1.92,-2.623923171,52.81646729,490470000
2009/3/13,1446889907,68.9846,12.4557,0.7666,30.47,1.6921,0.15,165.85,13.225,1.31563,46.25,3.059,1.324,0.96,93.9955,99.8988,6.87,2.88499999,97.94000244,1168.52002,87.43000031,929.7999878,44.23,1.91,-2.623923171,58.31116867,337474700
2009/3/20,2272931979,71.3612,12.663,0.7793,30.47,1.7227,0.18,178.75,13.755,1.22281,51.06,2.974,1.27,0.871,95.8913,100.4105,6.87,2.625,95.93000031,1187.180054,83.83999634,955.7999878,45.16,1.76,-2.623923171,59.20705414,371078200
2009/3/27,1190274598,72.2656,13.5001,0.8266,30.49,1.8258,0.15,183.35,13.32,1.22,52.38,3.086,1.334,0.911,97.5021,101.475,6.87,2.760999918,97.84999847,1251.469971,85.11000061,923,44.31,1.88,-2.623923171,62.98902512,322332300
2009/4/3,1606519623,68.1601,11.7288,0.7223,30.47,1.5941,0.21,168.55,12.945,1.27663,45.38,3.136,1.306,0.943,93.0578,99.539,8.27,2.907000065,100.3000031,1316.160034,84.16999817,895.5999756,44.33,1.95,0.921193557,65.03437042,284646300
2009/4/10,1606519623,68.1601,11.7288,0.7223,30.47,1.5941,0.21,168.55,12.945,1.27663,45.38,3.136,1.306,0.943,93.0578,99.539,8.27,2.926000118,100.2600021,1340.280029,85.79000092,882.2000122,44.57,2,0.921193557,66.23069763,269653500
2009/4/17,1763242372,70.7833,15.8835,0.8998,30.58,1.9385,0.13,219.4,11.8925,1.10188,50.33,3.27,1.454,0.968,96.4842,101.0845,8.27,2.930000067,99.08000183,1353.920044,85.98000336,867.4000244,39.82,1.99,0.921193557,67.21090698,262649000
2009/4/24,1524065476,71.3116,15.8239,0.8964,30.58,1.9307,0.16,205.05,12.8875,1.0725,51.55,3.191,1.434,0.961,98.4974,101.4676,8.27,2.996000051,97.20999908,1373.280029,84.70999908,913.5999756,39.49,2.04,0.921193557,66.8867569,287703000
2009/5/1,1057490399,68.0171,15.1632,0.9393,30.52,2.071,0.11,145.9,11.265,1.42125,48.81,3.013,1.209,0.768,90.1706,99.2014,8.27,3.174000025,99.19000244,1396.619995,84.55000305,887.5999756,44.52,2.29,0.738988828,67.83609009,236110300
2009/5/8,1703398461,71.7851,19.827,1.099,31.61,2.0875,0.17,281.2,14.7,0.46813,71.97,3.339,1.44,1.212,102.4557,104.8408,8.27,3.292999983,98.44999695,1394.160034,82.52999878,914.4000244,42.51,2.29,0.738988828,71.7647171,299081700
2009/5/15,1244529059,71.6925,16.2797,0.9131,30.48,1.9644,0.17,202.8,13.99,0.82563,56.34,3.365,1.432,0.855,98.6641,102.3814,8.27,3.122999907,95.11000061,1355.109985,83.01999664,930.9000244,35.43,2.26,0.738988828,68.46901703,271502700
2009/5/22,868011447,71.6146,16.3345,0.9165,30.48,1.9572,0.17,210.25,14.69,0.66,61.67,3.547,1.438,0.887,101.0006,103.4879,8.27,3.447999954,94.73999786,1363.170044,79.95999908,958.5,36.76,2.53,0.738988828,68.70827484,166811900
2009/5/29,1497171396,72.1532,16.9261,0.9497,30.48,2.0275,0.19,219.75,15.745,0.65625,66.31,3.589,1.49,0.919,101.6065,104.3582,8.27,3.464999914,95.43000031,1435.569946,80.43000031,978.7999878,37.24,2.55,0.738988828,71.41738129,258641500
2009/6/5,1542611803,70.4877,16.9001,0.9522,30.55,2.0487,0.18,218.85,13.74,0.97375,56.34,3.24,1.405,0.967,98.16,102.0646,8.27,3.861999989,98.80999756,1493.209961,80.66999817,961.7000122,38.96,2.52,0.113419632,72.97647858,284257900
2009/6/12,1542611803,70.4877,16.9001,0.9522,30.55,2.0487,0.18,218.85,13.74,0.97375,56.34,3.24,1.405,0.967,98.16,102.0646,8.27,3.788000107,98.37000275,1489.969971,80.13999939,940.0999756,37.61,2.51,0.113419632,73.38555908,184361800
2009/6/19,2050324761,71.2503,16.1922,0.9661,31.06,1.9808,0.25,225.05,14.2375,0.61188,69.55,3.502,1.452,1.206,102.3191,105.2118,8.27,3.789000034,96.76000214,1471.22998,80.26000214,935.5999756,37.7,2.54,0.113419632,71.44043732,215655600
2009/6/26,1418341138,71.7625,16.3014,0.9632,31.06,1.9623,0.18,229.35,14.08,0.5975,69.16,3.391,1.404,1.113,100.3528,103.545,8.27,3.506000042,95.20999908,1480.199951,79.87999725,940.7000122,36.63,2.42,0.113419632,71.28522491,167579000
2009/7/3,1418341138,71.7625,16.3014,0.9632,31.06,1.9623,0.18,229.35,14.08,0.5975,69.16,3.391,1.404,1.113,100.3528,103.545,9.3,3.494999886,96.13999939,1446.280029,80.15000153,930.7000122,33.54,2.53,0.46986002,69.70960236,212309900
2009/7/10,903040389,74.87,23.3064,1.197,32.09,2.1237,0.13,277.95,17.5625,0.28438,69.57,3.123,1.27,0.86,101.2874,104.4935,9.3,3.295000076,92.52999878,1419.839966,80.23000336,912.2000122,34.38,2.41,0.46986002,68.27363586,173520300
2009/7/17,1235888135,71.7381,18.543,1.0285,31.6,1.9608,0.15,241.4,13.4275,0.50375,63.56,3.4,1.325,0.991,101.6488,104.2989,9.3,3.651000023,94.20999908,1527.26001,79.34999847,937.2000122,31.7,2.65,0.46986002,73.06269836,138561700
2009/7/24,940053638,71.8095,19.333,1.0709,31.6,2.0417,0.15,251.7,13.9075,0.50188,68.05,3.477,1.383,0.998,101.7896,104.449,9.3,3.670000076,94.87000275,1599.060059,78.75,952.7999878,34.78,2.65,0.46986002,76.11313629,154003100
2009/7/31,1407195862,72.3593,19.5048,1.0819,31.61,2.0572,0.18,262.35,13.92,0.47938,69.45,3.3,1.419,1.115,101.6042,104.2189,9.3,3.500999928,94.63999939,1603.359985,78.34999847,953.7000122,36.7,2.39,0.46986002,76.69526672,207358000
2009/8/7,1306097963,72.1665,17.3245,0.9625,31.6,1.839,0.16,214.8,12.89,0.525,60.14,3.277,1.295,0.913,98.9567,103.1926,9.3,3.854000092,97.43000031,1619.48999,78.97000122,957.2999878,35.3,2.57,-0.292210279,78.55037689,220640900
2009/8/14,959235249,72.0934,21.0562,1.0918,31.61,2.0545,0.15,283.6,14.7175,0.42938,67.51,3.317,1.385,1.053,100.9717,103.649,9.3,3.558000088,94.86000061,1611.579956,78.88999939,947,33.33,2.48,-0.292210279,78.23212433,199616100
2009/8/21,1310879286,73.0184,21.5227,1.1158,31.61,2.0994,0.16,288.05,14.18,0.39313,73.89,3.312,1.315,1.094,102.6537,104.741,9.3,3.555999994,94.37000275,1637.780029,78.04000092,953.2000122,33.32,2.43,-0.292210279,79.92422485,224605000
2009/8/28,1088675435,73.0328,21.591,1.1188,31.61,2.1046,0.14,292.3,14.7725,0.3475,72.74,3.25,1.315,1.02,101.2152,104.0393,9.3,3.450999975,93.55999756,1643.23999,78.37000275,957,29.28,2.45,-0.292210279,80.24246979,147024400
2009/9/4,1540972869,71.3538,15.6377,0.886,30.58,1.9104,0.14,207.1,12.3525,1.13125,52.24,3.257,1.484,0.951,96.9091,101.3549,9.3,3.441999912,92.97000122,1638.069946,78.13999939,994.9000244,30.92,2.51,-0.133488149,79.21785736,142687900
2009/9/11,1049545477,76.1629,24.2562,1.2347,32.01,2.1861,0.12,296.75,17.585,0.2725,79.43,3.318,1.478,0.852,105.6903,106.5247,9.3,3.342999935,90.66000366,1685.459961,76.61000061,1004.900024,30.48,2.44,-0.133488149,81.3213501,152360100
2009/9/18,2104864392,73.7645,22.4525,1.1625,31.65,2.1803,0.16,277.1,17.01,0.28938,72.04,3.376,1.348,0.996,102.1291,105.0877,9.3,3.473999977,91.26999664,1725.23999,76.43000031,1009.200012,28.2,2.46,-0.133488149,83.22949982,153799100
